unique_key,surah_number,ayat_number,arabic_root_word,normalized_arabic_word,translitaration_word,english_word_subject_category,english_word_sub_subject_category,word_sub_category_description,inference_flag,hadith_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,2,253,????????,????????,yu'mim,Plan of Allah,Allah Does What He Likes,"If Allah had so willed, succeeding generations would not have fought among each other, after clear (Signs) had come to them, but they (chose) to wrangle, some believing and others rejecting. If Allah had so willed, they would not have fought each other; but Allah does what He likes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2,233,????????,????????,yu'mim,Foster Care,Foster Mother suckling,"If the parents decide on weaning, by mutual consent, and consultation, there is no sin on them. And If you decide on a foster-mother for your children, there is no sin on you, provided you pay (the mother) what you agreed, on equitable terms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2,233,????????,????????,yu'mim,Foster Mother,Paying Foster Mother,"If the parents decide on weaning, by mutual consent, and consultation, there is no sin on them. And If you decide on a foster-mother for your children, there is no sin on you, provided you pay (the mother) what you agreed, on equitable terms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2,233,????????,????????,yu'mim,Foster Mother,Foster Mother suckling,"If the parents decide on weaning, by mutual consent, and consultation, there is no sin on them. And If you decide on a foster-mother for your children, there is no sin on you, provided you pay (the mother) what you agreed, on equitable terms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2,239,????????,????????,yu'mim,Prayer of Fear,Pray on Foot or Riding,"If ye fear (an enemy), pray on foot, or riding, but when ye are in security remember Allah in the manner He has taught you and which you did not know before",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,2,245,????????,????????,yu'mim,Allah,Allah controls provision ,It is Allah that witholds (decrease) or Expand (Increase) your provisions and to Him shall you return,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2,245,????????,????????,yu'mim,Provision,Allah controls provision ,It is Allah that witholds (decrease) or Expand (Increase) your provisions and to Him shall you return,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,2,260,????????,????????,yu'mim,Attribute/Names of Allah,"Allah is All Mighty, All Wise","Know that Allah is All Mighty, All Wise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,2,260,????????,????????,yu'mim,Words Used in Pair,"All Mighty, All Wise","Know that Allah is All Mighty, All Wise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,2,267,????????,????????,yu'mim,Attribute/Names of Allah,Allah is All Rich and All Praise Worthy,Know that Allah is All Rich and All Praise Worthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,2,264,????????,????????,yu'mim,Addressed ,Ayats Addressed to O You Who Believe,"O ye who believe! do not make your charity in vain by reminders of your generosity or by injury,- like those who spend their substance to be seen of men, but believe neither in Allah nor in the Last Day. They are in parable like a hard, barren rock, on which is a little soil: on it falls heavy rain, which leaves it (Just) a bare stone. They will be able to do nothing with aught they have earned. And Allah guideth not those who reject faith.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,2,267,????????,????????,yu'mim,Addressed ,Addressed to O You Who Believe,"O ye who believe! Spend of the good things which you have earned, and of the produce from earth and do not aim at that which is bad, in order that you may spend of it but you yourself would not receive it except with closed eyes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,2,267,????????,????????,yu'mim,Agriculture,Spend of The Good Things that the Earth Produces,"O ye who believe! Spend of the good things which you have earned, and of the produce from earth and do not aim at that which is bad, in order that you may spend of it but you yourself would not receive it except with closed eyes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,2,267,????????,????????,yu'mim,Lawful Earning,Spend of The Good Things You Earned,"O ye who believe! Spend of the good things which you have earned, and of the produce from earth and do not aim at that which is bad, in order that you may spend of it but you yourself would not receive it except with closed eyes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,2,254,????????,????????,yu'mim,Accountability,Accountable for The Provisions Given,"O ye who believe! Spend out of (the bounties) We have provided for you, before the Day comes when no bargaining (Will avail), nor friendship nor intercession. Those who reject Faith they are the wrong-doers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,2,254,????????,????????,yu'mim,Addressed ,Addressed to O You Who Believe,"O ye who believe! Spend out of (the bounties) We have provided for you, before the Day comes when no bargaining (Will avail), nor friendship nor intercession. Those who reject Faith they are the wrong-doers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,2,254,????????,????????,yu'mim,Charity,Spending in the Way of Allah before time runs out,"O ye who believe! Spend out of (the bounties) We have provided for you, before the Day comes when no bargaining (Will avail), nor friendship nor intercession. Those who reject Faith they are the wrong-doers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,2,254,????????,????????,yu'mim,Way of Allah,Spending in the Way of Allah before time runs out,"O ye who believe! Spend out of (the bounties) We have provided for you, before the Day comes when no bargaining (Will avail), nor friendship nor intercession. Those who reject Faith they are the wrong-doers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,2,259,????????,????????,yu'mim,Numbers , Hundred Years,"Story of one (Uzayr) who passed by a town all in ruins to its roofs. He said: ""Oh! how shall Allah bring it (ever) to life, after its death?"" Then Allah caused Uzayr to die for a hundred years, then raised him up (again)  and showed him how he brings life to the dead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,2,259,????????,????????,yu'mim,Raising Dead Exception,Uzayr died and was  raised alive after 100 years,"Story of one (Uzayr) who passed by a town all in ruins to its roofs. He said: ""Oh! how shall Allah bring it (ever) to life, after its death?"" Then Allah caused Uzayr to die for a hundred years, then raised him up (again)  and showed him how he brings life to the dead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,2,259,????????,????????,yu'mim,Story,Story of how Allah brings the dead alive,"Story of one (Uzayr) who passed by a town all in ruins to its roofs. He said: ""Oh! how shall Allah bring it (ever) to life, after its death?"" Then Allah caused Uzayr to die for a hundred years, then raised him up (again)  and showed him how he brings life to the dead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,2,259,????????,????????,yu'mim,Uzayr,Story of how Allah brings the dead alive,"Story of one (Uzayr) who passed by a town all in ruins to its roofs. He said: ""Oh! how shall Allah bring it (ever) to life, after its death?"" Then Allah caused Uzayr to die for a hundred years, then raised him up (again)  and showed him how he brings life to the dead.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2,232,????????,????????,yu'mim,Faith,Divorce instructions for believers,The admonition for not preventing wife to marry their husband is for all those who believe in Allah and the Last Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2,232,????????,????????,yu'mim,Names of Judgment Day,Last Day,The admonition for not preventing wife to marry their husband is for all those who believe in Allah and the Last Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,2,246,????????,????????,yu'mim,Samuel,Prophet Samuel ,"The chiefs of the Children of Israel, who came after Moses, asked one of their prophet (Samuel) to appoint a king for them so that they can fight in the way of Allah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,2,246,????????,????????,yu'mim,Refuse,Turning back on prescribed fighting,"The Children of Israel responded: ""How could we refuse to fight in the cause of Allah, seeing that we were turned out of our homes and our children?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,2,261,????????,????????,yu'mim,Agriculture,Seven Ears and Each Ear has a Hundred Grains,"The example of those who spend their wealth in the way of Allah is that of a grain of corn: it groweth seven ears, and each ear Has a hundred grains. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,2,261,????????,????????,yu'mim,Charity,Reward of spending in the Way of Allah,"The example of those who spend their wealth in the way of Allah is that of a grain of corn: it groweth seven ears, and each ear Has a hundred grains. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,2,261,????????,????????,yu'mim,Numbers , Hundred Grains,"The example of those who spend their wealth in the way of Allah is that of a grain of corn: it groweth seven ears, and each ear Has a hundred grains. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,2,261,????????,????????,yu'mim,Numbers ,Seven Ears and Each Ear has a Hundred Grains,"The example of those who spend their wealth in the way of Allah is that of a grain of corn: it groweth seven ears, and each ear Has a hundred grains. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,2,261,????????,????????,yu'mim,Reward,Reward of spending in the Way of Allah,"The example of those who spend their wealth in the way of Allah is that of a grain of corn: it groweth seven ears, and each ear Has a hundred grains. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2,233,????????,????????,yu'mim,Responsibility,Fathers responsibility during suckling period,"The mothers shall give suckle to their children for two whole years, if the father desires to complete the term. But he shall bear the cost of their food and clothing on equitable terms.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,2,248,????????,????????,yu'mim,Samuel,Samuel > Saul > As Proof of Saul's Kingship the Angels Will Bring the Ark Having Tranquility and Remnants Left by Moses & Aaron,"The Prophet said that as proof of Saul's authority there shall come to you the Ark wherein is tranquility from your Lord, and the relics left by the family of Moses and Aaron, carried by angels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,2,248,????????,????????,yu'mim,David,Story of David & Goliath,"The Prophet said that as proof of Saul's authority there shall come to you the Ark wherein is tranquility from your Lord, and the relics left by the family of Moses and Aaron, carried by angels. Verily in this (Carrying of Ark) is a sign for you if you believe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2,248,????????,????????,yu'mim,Goliath,Story of David & Goliath,"The Prophet said that as proof of Saul's authority there shall come to you the Ark wherein is tranquility from your Lord, and the relics left by the family of Moses and Aaron, carried by angels. Verily in this (Carrying of Ark) is a sign for you if you believe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2,248,????????,????????,yu'mim,Story,Story of David & Goliath,"The Prophet said that as proof of Saul's authority there shall come to you the Ark wherein is tranquility from your Lord, and the relics left by the family of Moses and Aaron, carried by angels. Verily in this (Carrying of Ark) is a sign for you if you believe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2,248,????????,????????,yu'mim,Story,Story of Children of Israel,"The Prophet said that as proof of Saul's authority there shall come to you the Ark wherein is tranquility from your Lord, and the relics left by the family of Moses and Aaron, carried by angels. Verily in this (Carrying of Ark) is a sign for you if you believe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,2,247,????????,????????,yu'mim,Allah,Appointment of Saul as King,"Their Prophet said to them (Children of Israel): ""(Allah) hath appointed Talut (Saul) as king over you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,2,247,????????,????????,yu'mim,Children of Israel,Story of Children of Israel,"Their Prophet said to them (Children of Israel): ""(Allah) hath appointed Talut (Saul) as king over you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2,247,????????,????????,yu'mim,Samuel,Appointment of Saul as King,"Their Prophet said to them (Children of Israel): ""(Allah) hath appointed Talut (Saul) as king over you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2,247,????????,????????,yu'mim,Sent,Appointment of Saul as King,"Their Prophet said to them (Children of Israel): ""(Allah) hath appointed Talut (Saul) as king over you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2,247,????????,????????,yu'mim,David,Story of David & Goliath,"Their Prophet said to them: ""(Allah) hath appointed Talut as king over you."" They said: ""How can he exercise authority over us when we are better fitted than he to exercise authority, and he is not even gifted, with wealth in abundance?"" He said: ""(Allah) hath Chosen him above you, and hath gifted him abundantly with knowledge and bodily prowess: Allah Granteth His authority to whom He pleaseth. Allah careth for all, and He knoweth all things.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,2,247,????????,????????,yu'mim,Goliath,Story of David & Goliath,"Their Prophet said to them: ""(Allah) hath appointed Talut as king over you."" They said: ""How can he exercise authority over us when we are better fitted than he to exercise authority, and he is not even gifted, with wealth in abundance?"" He said: ""(Allah) hath Chosen him above you, and hath gifted him abundantly with knowledge and bodily prowess: Allah Granteth His authority to whom He pleaseth. Allah careth for all, and He knoweth all things.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,2,247,????????,????????,yu'mim,Story,Story of David & Goliath,"Their Prophet said to them: ""(Allah) hath appointed Talut as king over you."" They said: ""How can he exercise authority over us when we are better fitted than he to exercise authority, and he is not even gifted, with wealth in abundance?"" He said: ""(Allah) hath Chosen him above you, and hath gifted him abundantly with knowledge and bodily prowess: Allah Granteth His authority to whom He pleaseth. Allah careth for all, and He knoweth all things.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,2,247,????????,????????,yu'mim,Story,Story of Children of Israel ,"Their Prophet said to them: ""(Allah) hath appointed Talut as king over you."" They said: ""How can he exercise authority over us when we are better fitted than he to exercise authority, and he is not even gifted, with wealth in abundance?"" He said: ""(Allah) hath Chosen him above you, and hath gifted him abundantly with knowledge and bodily prowess: Allah Granteth His authority to whom He pleaseth. Allah careth for all, and He knoweth all things.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,2,252,????????,????????,yu'mim,Allah,Signs of Allah recited in truth,These are the Ayats of Allah. we recite to you in truth: Verily you are one of the mesenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,2,252,????????,????????,yu'mim,Muhammad (SAW),Muhammad SAW is a Messenger,These are the Ayats of Allah. we recite to you in truth: Verily you are one of the mesenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,2,253,????????,????????,yu'mim,Speaking to Allah  ,Allah Spoke to Moses,"Those messenger. We blessed some above others: To one of them Allah spoke; others He raised to degrees (of honour); to Jesus the son of Mary We gave clear (Signs), and supported him with the holy spirit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2,240,????????,????????,yu'mim,Numbers,One Year of Widow Maintenance,Those of you who die and leave widows should bequeath for their widows a year's maintenance and residence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2,240,????????,????????,yu'mim,Residence,Widow leaving residence of husband,Those of you who die and leave widows should bequeath for their widows a year's maintenance and residence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2,234,????????,????????,yu'mim,Marriage,Waiting Period for a Widow,"Those who die, the Waiting period for widow is 4 months and 10 days (For pregnant widow - waiting ends when she delivers). After the waiting period, the widow can remarry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,2,264,????????,????????,yu'mim,Faith,Belief in Allah & Last Day ,"Those who give charity and follow with reminders of your generosity or by injury is like those who spend their wealth to be seen of men, but believe neither in Allah nor in the Last Day. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,2,264,????????,????????,yu'mim,Names of Judgment Day,Last Day,"Those who give charity and follow with reminders of your generosity or by injury is like those who spend their wealth to be seen of men, but believe neither in Allah nor in the Last Day. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,2,262,????????,????????,yu'mim,Charity,Reward of spending in the Way of Allah without hurting or reminding,"Those who spend their wealth in the way of Allah, and follow not with reminders of their generosity or with injury,-for them their reward is with their Lord:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
